Geo Point;Geo Shape;gid;geom_o;geom_err;ident;id_local;condition_acces;puissance_nominale;actif;prise_type_ef;prise_type_2;prise_type_combo;prise_type_chademo;prise_type_3c;prise_type_autre;reservation;gratuit;paiement_acte;paiement_cb;paiement_autre;tarification;accessibilite_pmr;rs_st_irve_sta_p;cdate;mdate
44.8378672,-0.5902213;"{""coordinates"": [-0.5902213, 44.8378672], ""type"": ""Point""}";1018;0;;FRFR1ELABX1;LABX1;ACCES_LIBRE;50.0;1;0;1;1;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1356;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8378928,-0.5902451;"{""coordinates"": [-0.5902451, 44.8378928], ""type"": ""Point""}";1020;0;;FRFR1EJWAM1;JWAM1;ACCES_LIBRE;50.0;1;0;1;0;1;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1356;2021-11-08T15:45:40+01:00;2022-03-01T17:19:20+01:00
44.8518697,-0.6143879;"{""coordinates"": [-0.6143879, 44.8518697], ""type"": ""Point""}";1023;0;;FRFR1ELPCK2;LPCK2;ACCES_LIBRE;50.0;1;0;0;1;1;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1357;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8324687,-0.6102935;"{""coordinates"": [-0.6102935, 44.8324687], ""type"": ""Point""}";1024;0;;FRFR1EKAQS1;KAQS1;ACCES_LIBRE;50.0;1;0;1;1;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1358;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8422988,-0.569778;"{""coordinates"": [-0.569778, 44.8422988], ""type"": ""Point""}";1028;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1359;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8422988,-0.569778;"{""coordinates"": [-0.569778, 44.8422988], ""type"": ""Point""}";1031;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1359;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8290717,-0.5628913;"{""coordinates"": [-0.5628913, 44.8290717], ""type"": ""Point""}";1034;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1360;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8290717,-0.5628913;"{""coordinates"": [-0.5628913, 44.8290717], ""type"": ""Point""}";1035;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1360;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8290717,-0.5628913;"{""coordinates"": [-0.5628913, 44.8290717], ""type"": ""Point""}";1036;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1360;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8447169,-0.5782772;"{""coordinates"": [-0.5782772, 44.8447169], ""type"": ""Point""}";837;0;;FRFR1EKAHM2;KAHM2;ACCES_LIBRE;3.0;1;1;0;0;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1342;2021-11-08T15:45:40+01:00;2022-03-01T17:27:11+01:00
44.8446888,-0.5782955;"{""coordinates"": [-0.5782955, 44.8446888], ""type"": ""Point""}";838;0;;FRFR1EJXTA1;JXTA1;ACCES_LIBRE;30.0;1;0;1;0;1;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1342;2021-11-08T15:45:40+01:00;2022-03-01T17:27:11+01:00
44.8446888,-0.5782955;"{""coordinates"": [-0.5782955, 44.8446888], ""type"": ""Point""}";839;0;;FRFR1EJXTA2;JXTA2;ACCES_LIBRE;3.0;1;1;0;0;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1342;2021-11-08T15:45:40+01:00;2022-03-01T17:27:11+01:00
44.8549399,-0.4961792;"{""coordinates"": [-0.4961792, 44.8549399], ""type"": ""Point""}";842;0;;FRFR1ENLKB1;NLKB1;ACCES_LIBRE;50.0;1;0;1;0;1;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1343;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8120397,-0.5541515;"{""coordinates"": [-0.5541515, 44.8120397], ""type"": ""Point""}";844;0;;FRFR1ENMAY1;NMAY1;ACCES_LIBRE;50.0;1;0;1;1;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1344;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8120397,-0.5541515;"{""coordinates"": [-0.5541515, 44.8120397], ""type"": ""Point""}";847;0;;FRFR1ENLRC2;NLRC2;ACCES_LIBRE;3.0;1;1;0;0;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1344;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.836815,-0.5812995;"{""coordinates"": [-0.5812995, 44.836815], ""type"": ""Point""}";852;0;;FRFR1EKANG1;KANG1;ACCES_LIBRE;50.0;1;0;1;1;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1346;2021-11-08T15:45:40+01:00;2022-03-01T17:13:39+01:00
44.8368054,-0.5813461;"{""coordinates"": [-0.5813461, 44.8368054], ""type"": ""Point""}";853;0;;FRFR1EJXAQ1;JXAQ1;ACCES_LIBRE;50.0;1;0;1;0;1;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1346;2021-11-08T15:45:40+01:00;2022-03-01T17:18:01+01:00
44.8368054,-0.5813461;"{""coordinates"": [-0.5813461, 44.8368054], ""type"": ""Point""}";854;0;;FRFR1EJXAQ2;JXAQ2;ACCES_LIBRE;3.0;1;1;0;0;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1346;2021-11-08T15:45:40+01:00;2022-03-01T17:18:01+01:00
44.9230888,-0.6187021;"{""coordinates"": [-0.6187021, 44.9230888], ""type"": ""Point""}";860;0;;FRFR1EJUNW2;JUNW2;ACCES_LIBRE;3.0;1;1;0;0;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1348;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.9230888,-0.6187021;"{""coordinates"": [-0.6187021, 44.9230888], ""type"": ""Point""}";862;0;;FRFR1EJUVK2;JUVK2;ACCES_LIBRE;3.0;1;1;0;0;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1348;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.773751,-0.6132348;"{""coordinates"": [-0.6132348, 44.773751], ""type"": ""Point""}";863;0;;FRFR1ECKBM1;CKBM1;ACCES_LIBRE;50.0;1;0;1;1;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1349;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.773751,-0.6132348;"{""coordinates"": [-0.6132348, 44.773751], ""type"": ""Point""}";864;0;;FRFR1ECKBM2;CKBM2;ACCES_LIBRE;3.0;1;1;0;0;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1349;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.773751,-0.6132348;"{""coordinates"": [-0.6132348, 44.773751], ""type"": ""Point""}";865;0;;FRFR1ESFLA1;SFLA1;ACCES_LIBRE;50.0;1;0;1;0;1;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1349;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8895412,-0.5643649;"{""coordinates"": [-0.5643649, 44.8895412], ""type"": ""Point""}";868;0;;FRFR1ELAEN2;LAEN2;ACCES_LIBRE;3.0;1;1;0;0;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1350;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8895412,-0.5643649;"{""coordinates"": [-0.5643649, 44.8895412], ""type"": ""Point""}";869;0;;FRFR1EJWTH1;JWTH1;ACCES_LIBRE;50.0;1;0;1;0;1;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1350;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8895412,-0.5643649;"{""coordinates"": [-0.5643649, 44.8895412], ""type"": ""Point""}";870;0;;FRFR1EJWTH2;JWTH2;ACCES_LIBRE;3.0;1;1;0;0;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1350;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8883089,-0.6165552;"{""coordinates"": [-0.6165552, 44.8883089], ""type"": ""Point""}";875;0;;FRFR1EJVFD1;JVFD1;ACCES_LIBRE;50.0;1;0;1;0;1;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1352;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8302777,-0.6045353;"{""coordinates"": [-0.6045353, 44.8302777], ""type"": ""Point""}";877;0;;FRFR1EJUXE1;JUXE1;ACCES_LIBRE;50.0;1;0;1;1;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1353;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8302777,-0.6045353;"{""coordinates"": [-0.6045353, 44.8302777], ""type"": ""Point""}";879;0;;FRFR1EJVTB1;JVTB1;ACCES_LIBRE;50.0;1;0;1;0;1;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1353;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8001971,-0.5702097;"{""coordinates"": [-0.5702097, 44.8001971], ""type"": ""Point""}";886;0;;FRFR1ERXYG1;RXYG1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1327;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8435559,-0.5569119;"{""coordinates"": [-0.5569119, 44.8435559], ""type"": ""Point""}";890;0;;FRFR1EQGAL1;QGAL1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1329;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8435559,-0.5569119;"{""coordinates"": [-0.5569119, 44.8435559], ""type"": ""Point""}";891;0;;FRFR1ERKPF1;RKPF1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1329;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.863129,-0.5668073;"{""coordinates"": [-0.5668073, 44.863129], ""type"": ""Point""}";893;0;;FRFR1ETMJN1;TMJN1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1330;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8423254,-0.5851164;"{""coordinates"": [-0.5851164, 44.8423254], ""type"": ""Point""}";894;0;;FRFR1ENEKG1;NEKG1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1331;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8423254,-0.5851164;"{""coordinates"": [-0.5851164, 44.8423254], ""type"": ""Point""}";896;0;;FRFR1ENHAR1;NHAR1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1331;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8118036,-0.5911626;"{""coordinates"": [-0.5911626, 44.8118036], ""type"": ""Point""}";900;0;;FRFR1ETPKX1;TPKX1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1333;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8118036,-0.5911626;"{""coordinates"": [-0.5911626, 44.8118036], ""type"": ""Point""}";902;0;;FRFR1ETWMM1;TWMM1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1333;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8064374,-0.5936763;"{""coordinates"": [-0.5936763, 44.8064374], ""type"": ""Point""}";903;0;;FRFR1ETWNR1;TWNR1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1334;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8432615,-0.5755933;"{""coordinates"": [-0.5755933, 44.8432615], ""type"": ""Point""}";906;0;;FRFR1EMVQW1;MVQW1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1336;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8432615,-0.5755933;"{""coordinates"": [-0.5755933, 44.8432615], ""type"": ""Point""}";908;0;;FRFR1EMWYK1;MWYK1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1336;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8474336,-0.5766101;"{""coordinates"": [-0.5766101, 44.8474336], ""type"": ""Point""}";915;0;;FRFR1EMUWW1;MUWW1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1338;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8474336,-0.5766101;"{""coordinates"": [-0.5766101, 44.8474336], ""type"": ""Point""}";916;0;;FRFR1EMVEL1;MVEL1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1338;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8358379,-0.5693089;"{""coordinates"": [-0.5693089, 44.8358379], ""type"": ""Point""}";917;0;;FRFR1EEKFA1;EKFA1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1339;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.9122532,-0.7250162;"{""coordinates"": [-0.7250162, 44.9122532], ""type"": ""Point""}";922;0;;FRFR1EXYNR2;XYNR2;ACCES_LIBRE;22.0;1;1;1;0;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1341;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8141875,-0.569774;"{""coordinates"": [-0.569774, 44.8141875], ""type"": ""Point""}";923;0;;FRFR1EGHBC1;GHBC1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1239;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8301784,-0.572832;"{""coordinates"": [-0.572832, 44.8301784], ""type"": ""Point""}";925;0;;FRFR1ENVBX1;NVBX1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1240;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8637946,-0.6198265;"{""coordinates"": [-0.6198265, 44.8637946], ""type"": ""Point""}";927;0;;FRFR1ESNZU1;SNZU1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1241;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8610387,-0.5524694;"{""coordinates"": [-0.5524694, 44.8610387], ""type"": ""Point""}";929;0;;FRFR1ETKAT1;TKAT1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1242;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8610387,-0.5524694;"{""coordinates"": [-0.5524694, 44.8610387], ""type"": ""Point""}";930;0;;FRFR1ETLQY1;TLQY1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1242;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8556207,-0.5920097;"{""coordinates"": [-0.5920097, 44.8556207], ""type"": ""Point""}";934;0;;FRFR1EMXSY1;MXSY1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1244;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8556207,-0.5920097;"{""coordinates"": [-0.5920097, 44.8556207], ""type"": ""Point""}";935;0;;FRFR1EMXTF1;MXTF1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1244;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8258252,-0.5980413;"{""coordinates"": [-0.5980413, 44.8258252], ""type"": ""Point""}";937;0;;FRFR1EPFET1;PFET1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1245;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8067318,-0.5596069;"{""coordinates"": [-0.5596069, 44.8067318], ""type"": ""Point""}";940;0;;FRFR1ERULW1;RULW1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1246;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8805776,-0.573042;"{""coordinates"": [-0.573042, 44.8805776], ""type"": ""Point""}";946;0;;FRFR1ETJDP1;TJDP1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1248;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.880982,-0.6116492;"{""coordinates"": [-0.6116492, 44.880982], ""type"": ""Point""}";947;0;;FRFR1EXAEJ1;XAEJ1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1249;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8141875,-0.569774;"{""coordinates"": [-0.569774, 44.8141875], ""type"": ""Point""}";963;0;;FRFR1EGFAG1;GFAG1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1239;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.7931545,-0.605454;"{""coordinates"": [-0.605454, 44.7931545], ""type"": ""Point""}";965;0;;FRFR1EXMGL1;XMGL1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1257;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8499486,-0.5609254;"{""coordinates"": [-0.5609254, 44.8499486], ""type"": ""Point""}";970;0;;FRFR1ERPKQ1;RPKQ1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1258;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8325322,-0.610317;"{""coordinates"": [-0.610317, 44.8325322], ""type"": ""Point""}";973;0;;FRFR1EPWCD1;PWCD1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1260;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8367176,-0.580281;"{""coordinates"": [-0.580281, 44.8367176], ""type"": ""Point""}";976;0;;FRFR1ENANQ1;NANQ1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1261;2021-11-08T15:45:40+01:00;2022-03-01T17:17:43+01:00
44.819039,-0.6007199;"{""coordinates"": [-0.6007199, 44.819039], ""type"": ""Point""}";979;0;;FRFR1EPZMY1;PZMY1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1298;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.826143,-0.624757;"{""coordinates"": [-0.624757, 44.826143], ""type"": ""Point""}";982;0;;FRFR1EEXAQ1;EXAQ1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1309;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8240283,-0.5584097;"{""coordinates"": [-0.5584097, 44.8240283], ""type"": ""Point""}";984;0;;FRFR1EFWFU1;FWFU1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1310;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8043468,-0.6329571;"{""coordinates"": [-0.6329571, 44.8043468], ""type"": ""Point""}";989;0;;FRFR1EXFZA1;XFZA1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1312;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8043468,-0.6329571;"{""coordinates"": [-0.6329571, 44.8043468], ""type"": ""Point""}";990;0;;FRFR1EXKHJ1;XKHJ1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1312;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8423623,-0.5794816;"{""coordinates"": [-0.5794816, 44.8423623], ""type"": ""Point""}";991;0;;FRFR1EQFDA1;QFDA1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1313;2021-11-08T15:45:40+01:00;2022-03-01T17:20:30+01:00
44.819039,-0.6007199;"{""coordinates"": [-0.6007199, 44.819039], ""type"": ""Point""}";992;0;;FRFR1EQAMB1;QAMB1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1298;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8565775,-0.5793489;"{""coordinates"": [-0.5793489, 44.8565775], ""type"": ""Point""}";994;0;;FRFR1ETFAT1;TFAT1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1314;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8525425,-0.5675381;"{""coordinates"": [-0.5675381, 44.8525425], ""type"": ""Point""}";996;0;;FRFR1EPUMA1;PUMA1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1315;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.865884,-0.5993707;"{""coordinates"": [-0.5993707, 44.865884], ""type"": ""Point""}";793;0;;FRFR1ERRJL1;RRJL1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1299;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8506219,-0.5957329;"{""coordinates"": [-0.5957329, 44.8506219], ""type"": ""Point""}";796;0;;FRFR1ESWBV1;SWBV1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1324;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8341548,-0.5630799;"{""coordinates"": [-0.5630799, 44.8341548], ""type"": ""Point""}";798;0;;FRFR1EFNLU1;FNLU1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1325;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8308131,-0.5673192;"{""coordinates"": [-0.5673192, 44.8308131], ""type"": ""Point""}";801;0;;FRFR1EFLRG1;FLRG1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1300;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.838768,-0.5862453;"{""coordinates"": [-0.5862453, 44.838768], ""type"": ""Point""}";803;0;;FRFR1EPSAA1;PSAA1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1301;2021-11-08T15:45:40+01:00;2022-03-01T17:18:52+01:00
44.8452792,-0.6530739;"{""coordinates"": [-0.6530739, 44.8452792], ""type"": ""Point""}";805;0;;FRFR1EFDNJ1;FDNJ1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1302;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.7992456,-0.6191803;"{""coordinates"": [-0.6191803, 44.7992456], ""type"": ""Point""}";809;0;;FRFR1EEPYB1;EPYB1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1303;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8460597,-0.6132337;"{""coordinates"": [-0.6132337, 44.8460597], ""type"": ""Point""}";816;0;;FRFR1ESQYS1;SQYS1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1306;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8512541,-0.5742813;"{""coordinates"": [-0.5742813, 44.8512541], ""type"": ""Point""}";818;0;;FRFR1EPHBW1;PHBW1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1307;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8512541,-0.5742813;"{""coordinates"": [-0.5742813, 44.8512541], ""type"": ""Point""}";819;0;;FRFR1EPLZP1;PLZP1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1307;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8408719,-0.5924783;"{""coordinates"": [-0.5924783, 44.8408719], ""type"": ""Point""}";821;0;;FRFR1EQAVY1;QAVY1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1318;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8305171,-0.5812585;"{""coordinates"": [-0.5812585, 44.8305171], ""type"": ""Point""}";824;0;;FRFR1EMRVT1;MRVT1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1319;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8382593,-0.6160842;"{""coordinates"": [-0.6160842, 44.8382593], ""type"": ""Point""}";828;0;;FRFR1EFBWS1;FBWS1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1321;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
